"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
582,"2021-03-04 15:29:51.0970","2021-03-04 15:39:33.3970",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,41838,"Customer",1970,0
807,"2021-03-04 15:37:16.3740","2021-03-04 15:50:43.7650",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3202,"Newport PATH",40.7272235,-74.0337589,45339,"Customer",1970,0
328,"2021-03-04 15:43:04.0880","2021-03-04 15:48:32.7860",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,30053,"Customer",1970,0
197,"2021-03-04 15:44:41.3210","2021-03-04 15:47:58.8280",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,31321,"Customer",1970,0
454,"2021-03-04 15:45:22.4040","2021-03-04 15:52:56.8360",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3209,"Brunswick St",40.7241765,-74.0506564,41838,"Customer",1970,0
2498,"2021-03-04 15:47:39.3830","2021-03-04 16:29:18.1960",3210,"Pershing Field",40.742677141,-74.051788633,3210,"Pershing Field",40.742677141,-74.051788633,35358,"Customer",1970,0
202,"2021-03-04 15:56:13.4270","2021-03-04 15:59:36.2770",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42331,"Customer",1970,0
435,"2021-03-04 16:00:23.3700","2021-03-04 16:07:39.3400",3206,"Hilltop",40.7311689,-74.0575736,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,40796,"Subscriber",1987,1
399,"2021-03-04 16:01:31.9190","2021-03-04 16:08:11.2450",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3280,"Astor Place",40.71928220070702,-74.07126188278198,41002,"Subscriber",1960,1
400,"2021-03-04 16:06:41.8220","2021-03-04 16:13:22.1700",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3267,"Morris Canal",40.7124188237569,-74.03852552175522,44209,"Customer",1970,0
223,"2021-03-04 16:19:33.3330","2021-03-04 16:23:16.7920",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,46340,"Subscriber",1987,1
240,"2021-03-04 16:19:47.4110","2021-03-04 16:23:47.5550",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,42542,"Subscriber",1960,1
750,"2021-03-04 16:31:48.2500","2021-03-04 16:44:18.6740",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,33959,"Customer",1970,0
1110,"2021-03-04 16:32:00.1150","2021-03-04 16:50:30.4960",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3267,"Morris Canal",40.7124188237569,-74.03852552175522,44209,"Customer",1970,0
587,"2021-03-04 16:35:20.2340","2021-03-04 16:45:07.7630",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,27654,"Customer",1970,0
524,"2021-03-04 16:44:00.6600","2021-03-04 16:52:45.4980",3199,"Newport Pkwy",40.7287448,-74.0321082,3214,"Essex Light Rail",40.7127742,-74.0364857,44664,"Customer",1970,0
819,"2021-03-04 16:54:23.9240","2021-03-04 17:08:02.9240",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42280,"Customer",1970,0
1746,"2021-03-04 16:58:11.7440","2021-03-04 17:27:18.2560",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,42494,"Customer",1970,0
299,"2021-03-04 17:08:47.6590","2021-03-04 17:13:47.5610",3280,"Astor Place",40.71928220070702,-74.07126188278198,3194,"McGinley Square",40.7253399253558,-74.06762212514877,45582,"Customer",1970,0
594,"2021-03-04 17:09:38.2760","2021-03-04 17:19:32.9810",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,42108,"Customer",1970,0
578,"2021-03-04 17:11:53.1640","2021-03-04 17:21:31.9240",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3202,"Newport PATH",40.7272235,-74.0337589,42417,"Customer",1970,0
303,"2021-03-04 17:12:10.5040","2021-03-04 17:17:14.3410",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,42456,"Customer",1970,0
440,"2021-03-04 17:19:15.0870","2021-03-04 17:26:35.2110",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3202,"Newport PATH",40.7272235,-74.0337589,38930,"Customer",1970,0
320,"2021-03-04 17:21:44.5770","2021-03-04 17:27:05.3060",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45582,"Customer",1970,0
69,"2021-03-04 17:22:07.3790","2021-03-04 17:23:16.7440",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42108,"Customer",1970,0
742,"2021-03-04 17:31:23.9820","2021-03-04 17:43:46.1310",3681,"Grand St",40.71517767732029,-74.03768330812454,3199,"Newport Pkwy",40.7287448,-74.0321082,33911,"Customer",1970,0
259,"2021-03-04 17:36:23.7530","2021-03-04 17:40:43.5380",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3195,"Sip Ave",40.73089709786179,-74.06391263008118,43544,"Customer",1970,0
705,"2021-03-04 17:44:41.4610","2021-03-04 17:56:26.5820",3209,"Brunswick St",40.7241765,-74.0506564,3196,"Riverview Park",40.7443187,-74.0439909,34333,"Customer",1970,0
224,"2021-03-04 17:45:14.1010","2021-03-04 17:48:58.2950",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3213,"Van Vorst Park",40.71848892,-74.047726625,41369,"Customer",1970,0
211,"2021-03-04 17:49:35.4300","2021-03-04 17:53:06.7760",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,40866,"Customer",1970,0
397,"2021-03-04 17:54:22.6690","2021-03-04 18:01:00.3390",3192,"Liberty Light Rail",40.7112423,-74.0557013,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,43634,"Subscriber",1992,2
329,"2021-03-04 17:55:11.8320","2021-03-04 18:00:40.9510",3192,"Liberty Light Rail",40.7112423,-74.0557013,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,44418,"Subscriber",1996,1
533,"2021-03-04 18:01:19.0210","2021-03-04 18:10:12.1720",3203,"Hamilton Park",40.727595966,-74.044247311,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,46529,"Subscriber",1985,1
1374,"2021-03-04 18:01:48.7180","2021-03-04 18:24:42.8310",3202,"Newport PATH",40.7272235,-74.0337589,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,42470,"Customer",1970,0
261,"2021-03-04 18:03:03.1020","2021-03-04 18:07:24.4490",3214,"Essex Light Rail",40.7127742,-74.0364857,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42370,"Customer",1970,0
334,"2021-03-04 18:03:13.3560","2021-03-04 18:08:47.5260",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3187,"Warren St",40.7211236,-74.03805095,27102,"Customer",1970,0
173,"2021-03-04 18:11:32.8690","2021-03-04 18:14:25.9410",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,43544,"Customer",1970,0
208,"2021-03-04 18:17:07.9510","2021-03-04 18:20:36.5150",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,44388,"Subscriber",1989,1
1838,"2021-03-04 18:20:45.0850","2021-03-04 18:51:23.1540",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42396,"Customer",1970,0
208,"2021-03-04 18:23:05.2580","2021-03-04 18:26:34.0410",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,40866,"Customer",1970,0
1261,"2021-03-04 18:29:14.6050","2021-03-04 18:50:15.7790",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,45582,"Subscriber",1993,1
580,"2021-03-04 18:29:57.0450","2021-03-04 18:39:37.5740",3187,"Warren St",40.7211236,-74.03805095,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31287,"Customer",1970,0
177,"2021-03-04 18:32:39.6870","2021-03-04 18:35:36.8270",3213,"Van Vorst Park",40.71848892,-74.047726625,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,41369,"Customer",1970,0
187,"2021-03-04 18:33:39.5150","2021-03-04 18:36:47.4320",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3214,"Essex Light Rail",40.7127742,-74.0364857,42370,"Customer",1970,0
235,"2021-03-04 18:35:09.7750","2021-03-04 18:39:05.6790",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42108,"Customer",1970,0
732,"2021-03-04 18:40:46.6000","2021-03-04 18:52:59.5760",3192,"Liberty Light Rail",40.7112423,-74.0557013,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,40168,"Customer",1970,0
992,"2021-03-04 18:42:19.3400","2021-03-04 18:58:51.8680",3199,"Newport Pkwy",40.7287448,-74.0321082,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,33911,"Customer",1970,0
1103,"2021-03-04 18:46:49.9440","2021-03-04 19:05:13.1550",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,49257,"Customer",1970,0
1220,"2021-03-04 18:49:02.9920","2021-03-04 19:09:23.1930",3280,"Astor Place",40.71928220070702,-74.07126188278198,3210,"Pershing Field",40.742677141,-74.051788633,41002,"Customer",1970,0
295,"2021-03-04 18:49:47.0910","2021-03-04 18:54:42.8670",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,44388,"Customer",1970,0
372,"2021-03-04 18:51:13.3810","2021-03-04 18:57:25.8150",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3192,"Liberty Light Rail",40.7112423,-74.0557013,43634,"Subscriber",1992,2
354,"2021-03-04 18:51:25.8770","2021-03-04 18:57:20.7870",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3192,"Liberty Light Rail",40.7112423,-74.0557013,44418,"Subscriber",1996,1
1327,"2021-03-04 18:56:43.2140","2021-03-04 19:18:50.2890",3192,"Liberty Light Rail",40.7112423,-74.0557013,3202,"Newport PATH",40.7272235,-74.0337589,42396,"Customer",1970,0
784,"2021-03-04 18:57:25.2260","2021-03-04 19:10:30.1340",3199,"Newport Pkwy",40.7287448,-74.0321082,3681,"Grand St",40.71517767732029,-74.03768330812454,42614,"Customer",1970,0
794,"2021-03-04 19:00:59.4010","2021-03-04 19:14:13.5750",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3210,"Pershing Field",40.742677141,-74.051788633,33361,"Customer",1970,0
1585,"2021-03-04 19:01:52.4830","2021-03-04 19:28:18.4360",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,46220,"Customer",1970,0
130,"2021-03-04 19:02:21.1570","2021-03-04 19:04:31.5990",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,42300,"Customer",1970,0
906,"2021-03-04 19:06:10.0230","2021-03-04 19:21:16.7300",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3213,"Van Vorst Park",40.71848892,-74.047726625,38392,"Customer",1970,0
800,"2021-03-04 19:12:22.5910","2021-03-04 19:25:42.6850",3202,"Newport PATH",40.7272235,-74.0337589,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,38930,"Customer",1970,0
986,"2021-03-04 19:14:36.8490","2021-03-04 19:31:03.6800",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46529,"Customer",1970,0
3583,"2021-03-04 19:21:03.1090","2021-03-04 20:20:46.9060",3185,"City Hall",40.7177325,-74.043845,3185,"City Hall",40.7177325,-74.043845,40440,"Customer",1970,0
331,"2021-03-04 19:21:50.7410","2021-03-04 19:27:22.1320",3184,"Paulus Hook",40.7141454,-74.0335519,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,45343,"Customer",1970,0
252,"2021-03-04 19:22:00.4400","2021-03-04 19:26:13.1310",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,40866,"Subscriber",1960,1
584,"2021-03-04 19:25:27.3820","2021-03-04 19:35:12.3670",3185,"City Hall",40.7177325,-74.043845,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,46491,"Customer",1992,2
439,"2021-03-04 19:25:58.1550","2021-03-04 19:33:17.4040",3203,"Hamilton Park",40.727595966,-74.044247311,3639,"Harborside",40.7192517,-74.034234,41431,"Customer",1970,0
321,"2021-03-04 19:33:15.6290","2021-03-04 19:38:37.1920",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,41608,"Customer",1970,0
180,"2021-03-04 19:33:54.4770","2021-03-04 19:36:55.2830",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,45959,"Customer",1970,0
430,"2021-03-04 19:34:10.2230","2021-03-04 19:41:20.7240",3202,"Newport PATH",40.7272235,-74.0337589,3681,"Grand St",40.71517767732029,-74.03768330812454,40308,"Customer",1970,0
312,"2021-03-04 19:35:24.3300","2021-03-04 19:40:36.4040",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,44721,"Customer",1970,0
1665,"2021-03-04 19:42:02.5170","2021-03-04 20:09:47.8090",3184,"Paulus Hook",40.7141454,-74.0335519,3184,"Paulus Hook",40.7141454,-74.0335519,44316,"Customer",1970,0
602,"2021-03-04 19:46:18.0410","2021-03-04 19:56:20.4280",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3681,"Grand St",40.71517767732029,-74.03768330812454,30009,"Customer",1970,0
443,"2021-03-04 19:47:45.3550","2021-03-04 19:55:08.7940",3202,"Newport PATH",40.7272235,-74.0337589,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,34039,"Customer",1970,0
326,"2021-03-04 20:06:48.7020","2021-03-04 20:12:15.3920",3192,"Liberty Light Rail",40.7112423,-74.0557013,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44418,"Customer",1970,0
193,"2021-03-04 20:07:01.0650","2021-03-04 20:10:15.0550",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3267,"Morris Canal",40.7124188237569,-74.03852552175522,41369,"Subscriber",1980,1
571,"2021-03-04 20:08:54.2720","2021-03-04 20:18:26.2330",3209,"Brunswick St",40.7241765,-74.0506564,3211,"Newark Ave",40.72152515,-74.046304543,47198,"Customer",1970,0
543,"2021-03-04 20:09:34.4770","2021-03-04 20:18:38.4660",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3202,"Newport PATH",40.7272235,-74.0337589,42105,"Customer",1970,0
535,"2021-03-04 20:12:11.0670","2021-03-04 20:21:06.7540",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3207,"Oakland Ave",40.7376037,-74.0524783,40709,"Customer",1970,0
5621,"2021-03-04 20:16:03.6380","2021-03-04 21:49:44.8060",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,42915,"Customer",1970,0
477,"2021-03-04 20:19:31.4960","2021-03-04 20:27:28.8110",3483,"Montgomery St",40.71942,-74.05099,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,44283,"Customer",1970,0
813,"2021-03-04 20:19:48.2760","2021-03-04 20:33:21.2930",3640,"Journal Square",40.73367,-74.0625,3280,"Astor Place",40.71928220070702,-74.07126188278198,40306,"Subscriber",1960,1
1192,"2021-03-04 20:20:02.0670","2021-03-04 20:39:54.2210",3639,"Harborside",40.7192517,-74.034234,3639,"Harborside",40.7192517,-74.034234,46527,"Customer",1970,0
131,"2021-03-04 20:21:34.5990","2021-03-04 20:23:45.9700",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,45343,"Customer",1970,0
333,"2021-03-04 20:25:06.4010","2021-03-04 20:30:39.7470",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3640,"Journal Square",40.73367,-74.0625,43544,"Customer",1970,0
283,"2021-03-04 20:26:39.4460","2021-03-04 20:31:22.9140",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,43824,"Customer",1970,0
934,"2021-03-04 20:27:02.5790","2021-03-04 20:42:37.1550",3210,"Pershing Field",40.742677141,-74.051788633,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,35358,"Customer",1970,0
220,"2021-03-04 20:34:37.7000","2021-03-04 20:38:17.9130",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,45278,"Customer",1970,0
1149,"2021-03-04 20:37:28.0270","2021-03-04 20:56:37.6320",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3211,"Newark Ave",40.72152515,-74.046304543,42331,"Customer",1970,0
198,"2021-03-04 20:37:40.3790","2021-03-04 20:40:59.3300",3214,"Essex Light Rail",40.7127742,-74.0364857,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,43637,"Customer",1970,0
108,"2021-03-04 20:38:50.4240","2021-03-04 20:40:39.0390",3639,"Harborside",40.7192517,-74.034234,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,45959,"Subscriber",1987,1
690,"2021-03-04 20:39:00.6080","2021-03-04 20:50:31.0850",3184,"Paulus Hook",40.7141454,-74.0335519,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,44916,"Customer",1970,0
430,"2021-03-04 20:39:14.5410","2021-03-04 20:46:24.7770",3187,"Warren St",40.7211236,-74.03805095,3209,"Brunswick St",40.7241765,-74.0506564,42277,"Customer",1970,0
552,"2021-03-04 20:42:00.7820","2021-03-04 20:51:13.0850",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,43824,"Customer",1970,0
1247,"2021-03-04 20:46:46.3440","2021-03-04 21:07:34.1550",3210,"Pershing Field",40.742677141,-74.051788633,3280,"Astor Place",40.71928220070702,-74.07126188278198,41002,"Customer",1970,0
492,"2021-03-04 20:47:24.7470","2021-03-04 20:55:37.0570",3211,"Newark Ave",40.72152515,-74.046304543,3192,"Liberty Light Rail",40.7112423,-74.0557013,40464,"Customer",1970,0
324,"2021-03-04 20:48:27.3440","2021-03-04 20:53:52.3190",3640,"Journal Square",40.73367,-74.0625,3194,"McGinley Square",40.7253399253558,-74.06762212514877,43544,"Customer",1970,0
309,"2021-03-04 20:51:36.8280","2021-03-04 20:56:46.7760",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3202,"Newport PATH",40.7272235,-74.0337589,45256,"Customer",1970,0
640,"2021-03-04 20:52:23.2950","2021-03-04 21:03:03.3860",3207,"Oakland Ave",40.7376037,-74.0524783,3207,"Oakland Ave",40.7376037,-74.0524783,40709,"Customer",1970,0
120,"2021-03-04 20:56:27.2220","2021-03-04 20:58:27.6740",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3187,"Warren St",40.7211236,-74.03805095,40168,"Customer",1970,0
484,"2021-03-04 20:59:10.1950","2021-03-04 21:07:14.3020",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3192,"Liberty Light Rail",40.7112423,-74.0557013,41608,"Customer",1970,0
642,"2021-03-04 20:59:26.7200","2021-03-04 21:10:08.7340",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,28426,"Customer",1970,0
671,"2021-03-04 21:02:29.7010","2021-03-04 21:13:40.8850",3209,"Brunswick St",40.7241765,-74.0506564,3187,"Warren St",40.7211236,-74.03805095,41838,"Customer",1970,0
135,"2021-03-04 21:03:39.2940","2021-03-04 21:05:54.4730",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3187,"Warren St",40.7211236,-74.03805095,27655,"Customer",1970,0
166,"2021-03-04 21:09:17.7880","2021-03-04 21:12:04.0650",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,49257,"Customer",1970,0
881,"2021-03-04 21:09:45.6350","2021-03-04 21:24:26.9810",3185,"City Hall",40.7177325,-74.043845,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,39685,"Customer",1970,0
406,"2021-03-04 21:10:31.8970","2021-03-04 21:17:18.4430",3184,"Paulus Hook",40.7141454,-74.0335519,3185,"City Hall",40.7177325,-74.043845,35155,"Customer",1970,0
304,"2021-03-04 21:19:41.9460","2021-03-04 21:24:46.5670",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,45281,"Subscriber",1980,1
226,"2021-03-04 21:20:21.5520","2021-03-04 21:24:08.0030",3206,"Hilltop",40.7311689,-74.0575736,3209,"Brunswick St",40.7241765,-74.0506564,46935,"Customer",1970,0
532,"2021-03-04 21:25:22.9200","2021-03-04 21:34:14.9260",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3192,"Liberty Light Rail",40.7112423,-74.0557013,43637,"Customer",1970,0
341,"2021-03-04 21:32:15.8180","2021-03-04 21:37:57.1990",3185,"City Hall",40.7177325,-74.043845,3267,"Morris Canal",40.7124188237569,-74.03852552175522,44381,"Customer",1970,0
352,"2021-03-04 21:33:05.6650","2021-03-04 21:38:58.5660",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,45278,"Customer",1970,0
305,"2021-03-04 21:34:52.0920","2021-03-04 21:39:57.6650",3187,"Warren St",40.7211236,-74.03805095,3203,"Hamilton Park",40.727595966,-74.044247311,40168,"Subscriber",1989,1
415,"2021-03-04 21:35:33.8290","2021-03-04 21:42:28.8320",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,43637,"Customer",1970,0
143,"2021-03-04 21:36:17.0300","2021-03-04 21:38:40.1300",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,38930,"Customer",1970,0
265,"2021-03-04 21:37:26.8080","2021-03-04 21:41:52.4100",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3681,"Grand St",40.71517767732029,-74.03768330812454,45550,"Customer",1970,0
415,"2021-03-04 21:40:05.6690","2021-03-04 21:47:01.6260",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73089709786179,-74.06391263008118,31659,"Customer",1970,0
300,"2021-03-04 21:40:20.6950","2021-03-04 21:45:21.2600",3185,"City Hall",40.7177325,-74.043845,3639,"Harborside",40.7192517,-74.034234,39571,"Customer",1970,0
434,"2021-03-04 21:46:18.5230","2021-03-04 21:53:32.7210",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73089709786179,-74.06391263008118,40306,"Customer",1970,0
926,"2021-03-04 21:48:07.1880","2021-03-04 22:03:33.4260",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,42153,"Customer",1970,0
378,"2021-03-04 21:48:24.8360","2021-03-04 21:54:43.1810",3209,"Brunswick St",40.7241765,-74.0506564,3206,"Hilltop",40.7311689,-74.0575736,42191,"Customer",1970,0
778,"2021-03-04 21:50:19.6820","2021-03-04 22:03:18.0300",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,43634,"Subscriber",1996,1
361,"2021-03-04 21:51:57.7040","2021-03-04 21:57:58.8320",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3211,"Newark Ave",40.72152515,-74.046304543,42890,"Customer",1970,0
210,"2021-03-04 21:55:27.4900","2021-03-04 21:58:57.6730",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3196,"Riverview Park",40.7443187,-74.0439909,42470,"Subscriber",1991,1
964,"2021-03-04 21:56:50.1140","2021-03-04 22:12:54.1150",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3209,"Brunswick St",40.7241765,-74.0506564,42444,"Customer",1970,0
1087,"2021-03-04 21:58:26.3750","2021-03-04 22:16:33.5740",3206,"Hilltop",40.7311689,-74.0575736,3213,"Van Vorst Park",40.71848892,-74.047726625,42023,"Customer",1970,0
378,"2021-03-04 21:59:29.5290","2021-03-04 22:05:47.6880",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,28426,"Customer",1970,0
305,"2021-03-04 22:01:22.7420","2021-03-04 22:06:28.6440",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,40168,"Customer",1970,0
511,"2021-03-04 22:04:22.0510","2021-03-04 22:12:53.2350",3206,"Hilltop",40.7311689,-74.0575736,3210,"Pershing Field",40.742677141,-74.051788633,42191,"Customer",1970,0
277,"2021-03-04 22:09:33.9030","2021-03-04 22:14:11.0190",3209,"Brunswick St",40.7241765,-74.0506564,3203,"Hamilton Park",40.727595966,-74.044247311,45713,"Customer",1970,0
259,"2021-03-04 22:10:02.9730","2021-03-04 22:14:22.3160",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3203,"Hamilton Park",40.727595966,-74.044247311,45255,"Customer",1970,0
168,"2021-03-04 22:11:13.4230","2021-03-04 22:14:02.1260",3209,"Brunswick St",40.7241765,-74.0506564,3211,"Newark Ave",40.72152515,-74.046304543,30021,"Customer",1970,0
683,"2021-03-04 22:11:38.6250","2021-03-04 22:23:02.3740",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,42432,"Customer",1970,0
252,"2021-03-04 22:13:47.7900","2021-03-04 22:18:00.5730",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3206,"Hilltop",40.7311689,-74.0575736,31659,"Customer",1970,0
1080,"2021-03-04 22:14:46.7500","2021-03-04 22:32:47.3550",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3199,"Newport Pkwy",40.7287448,-74.0321082,43544,"Customer",1970,0
330,"2021-03-04 22:18:34.0320","2021-03-04 22:24:04.8120",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3214,"Essex Light Rail",40.7127742,-74.0364857,44392,"Customer",1970,0
195,"2021-03-04 22:20:20.8980","2021-03-04 22:23:36.6300",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,31661,"Customer",1970,0
